ProbeID	GSM1843834_BCR_T100_Probe40.CEL	GSM1843835_BCR_T101_Probe44.CEL	GSM1843836_BCR_T102_Probe49.CEL	GSM1843837_BCR_T103_Probe2.CEL	GSM1843838_BCR_T104_Probe8.CEL	GSM1843839_BCR_T105_Probe14.CEL	GSM1843840_BCR_T96_Probe20.CEL	GSM1843841_BCR_T97_Probe25.CEL	GSM1843842_BCR_T98_Probe30.CEL	GSM1843843_BCR_T99_Probe35.CEL	GSM1843844_ctrl_T100_Probe39.CEL	GSM1843845_ctrl_T101_Probe43.CEL	GSM1843846_ctrl_T102_Probe48.CEL	GSM1843847_ctrl_T103_Probe1.CEL	GSM1843848_ctrl_T104_Probe7.CEL	GSM1843849_ctrl_T105_Probe13.CEL	GSM1843850_ctrl_T96_Probe19.CEL	GSM1843851_ctrl_T97_Probe24.CEL	GSM1843852_ctrl_T98_Probe29.CEL	GSM1843853_ctrl_T99_Probe34.CEL
230218_at	4.731815395	5.45758882	5.328136393	5.009043696	4.940517561	4.801029505	5.246749288	5.358429604	5.215183254	5.120130931	3.707515446	3.892523775	3.133528885	4.059534601	3.705315932	3.987779608	4.210597547	3.997465399	4.08660055	4.306890874
230224_at	5.488806749	5.354642183	5.372869157	4.67687996	5.533883356	5.341572214	5.569807568	5.156058493	5.551010605	5.025016662	6.485530069	7.056850749	6.29903724	6.025328517	6.232239706	6.009484045	7.422372692	7.661709916	7.627102052	6.642263528
230233_at	9.735703512	10.03781431	9.980832732	9.219556209	9.081310789	9.129693993	9.631293993	9.734535892	9.506222529	9.703755788	8.185211257	9.190951284	8.38597677	8.013025599	8.094725204	8.141855991	8.990919814	9.092962786	9.003897817	7.237429956
230245_s_at	6.45264297	8.069359262	7.600438034	8.491485937	8.301133387	8.343939078	7.764457177	7.656705383	7.718832812	6.601445745	8.396492532	10.13466398	10.37270451	9.371169153	9.360080907	9.334128387	9.581592491	9.592032711	9.661395723	8.281467706
230267_at	7.954591655	8.011699373	7.785484357	8.19066161	8.093207611	8.01256431	8.492200155	8.495328719	8.503598454	7.091080572	5.999436769	6.834710274	6.441536594	6.768674388	6.631729062	6.7602022	7.151026667	7.243186416	6.975742492	4.986706222
230494_at	9.250974357	9.021216449	8.888958569	10.18447759	9.940554819	10.02881678	9.794227341	9.778653124	9.863698722	8.454953035	8.16026825	8.560365205	7.021228716	8.857826176	8.841522092	8.866655454	7.941636873	8.020044766	7.971171762	6.856275681
230739_at	8.742097989	8.358366254	8.384829584	8.721004585	8.5293092	8.455885566	8.818488831	8.861802825	8.775898085	8.651699448	7.463394701	7.795631114	7.44352673	7.606537613	7.576112323	7.662436382	7.936947797	7.828985157	7.776243876	6.656974488
230747_s_at	6.213027701	6.819352748	5.953025811	6.540963501	6.245099706	6.038742346	6.377877569	6.457657907	6.482755989	6.031651786	7.8513518	8.007149575	7.25885997	7.050549744	7.026714238	7.004981487	8.228723361	8.175892719	8.042697703	7.791416982
230850_at	6.001047084	6.123584373	6.089284339	6.783363564	6.446375136	6.379746142	5.873296813	5.864623393	5.819885328	5.321561985	7.340400066	7.600024039	7.152295759	7.441239869	7.514298798	7.412874569	7.085454153	7.035567528	7.069907272	6.932424142
230966_at	7.604274908	8.939094822	8.803512627	8.603664069	8.215070016	8.26163555	7.982656112	8.107354243	8.015163765	7.893415308	6.977199171	6.407236993	7.710210115	6.982632779	7.237683056	6.820029922	6.869313331	6.876072683	6.760204545	7.500639888
231035_s_at	9.795226082	9.522624064	9.453355596	9.811301327	9.631000556	9.645644076	9.367033097	9.426782422	9.292500989	9.778955896	8.53055138	8.34627454	7.688546293	8.322620803	8.006246718	7.974341869	8.448261589	8.516719259	8.46153763	8.10674615
231124_x_at	13.14337222	12.91943553	12.94126217	13.01613224	13.09170879	12.94171412	13.18938975	13.07692094	13.16736093	13.04551316	11.42976172	11.06649946	9.202005151	11.31479767	11.22183829	11.26223918	11.3424458	11.29857625	11.45031623	11.19615793
231329_at	5.408641061	5.990636395	4.817395442	7.161782831	6.689853943	7.021582112	6.232630519	6.264762913	6.312971646	5.157065725	7.331593652	7.644846239	6.82547759	7.79861688	7.953365867	7.79090553	7.150539323	7.098930839	7.15697136	6.841292725
231423_s_at	7.67288431	8.049859436	7.917221195	7.519841135	7.366338249	7.241264945	7.648048092	7.715009517	7.739109265	7.586798256	6.245418629	6.415839102	7.115186328	6.289531998	6.26920032	5.958430003	6.604705781	6.82456954	6.566006262	6.864497899
231577_s_at	8.785463085	7.868428459	7.41211203	7.651871404	7.293705838	7.169430214	7.82900405	7.992525209	7.730994961	8.613261127	9.79419979	9.39857762	8.962597314	8.179272994	8.012326686	8.1858989	9.328402246	9.188759215	9.259963249	9.280595371
231817_at	7.501811993	7.426266301	6.770281993	8.647524628	8.609506546	8.79013572	7.702838937	7.39835987	7.47819268	7.024732723	9.841115602	10.13183454	9.301982415	9.779818111	10.07938634	10.32555754	9.25969002	9.281207739	9.259074342	9.529617642
231861_at	9.244209619	9.166300273	9.02436274	9.468755839	9.108231953	9.100743872	8.975928821	9.024905939	8.980890524	8.559033525	8.245284632	8.296348579	7.994752024	8.458064488	8.291171957	8.181561471	7.820360309	7.933897091	7.907533202	7.487663267
231960_at	9.165105384	9.347187114	9.356199222	9.74497966	9.492774868	9.441412178	9.27769147	9.515203606	9.397001087	8.784529617	8.302971297	8.578154917	7.375579358	8.742266496	8.556679914	8.658542189	8.33402784	8.255429358	8.313496085	7.419915879
231972_at	10.41020814	9.9831713	10.02311578	9.21554323	9.086498063	9.047408125	10.76733525	10.7149261	10.84376289	9.990402091	7.244955786	7.550418373	6.679880613	6.795832566	6.671870111	6.569473727	8.719587429	8.807618387	8.714555905	6.662348157
232045_at	8.903631059	8.486179923	8.241197535	9.13960974	8.807951108	8.914025715	9.198006948	9.207466274	9.231665616	8.174677701	6.562533719	6.710761259	6.629293726	7.015756964	6.868896773	6.987941051	7.060808988	6.911968217	6.839115356	6.401552049
232077_s_at	6.203919326	6.665221823	6.737006041	7.163582463	7.034691348	6.92794451	6.119675978	5.971495232	6.163747996	6.366638008	7.831409605	8.032949607	7.082578633	8.106395019	7.878608952	7.873358939	7.262078237	7.295834107	7.213906772	7.741405453
232114_at	5.934603492	5.77116822	5.603119137	6.708239147	6.427366814	6.361981354	6.556713273	6.508050217	6.472501483	5.13699538	5.28866171	5.055896199	4.503240159	5.113273225	5.075902121	5.056872996	5.306465818	5.110720773	5.262963761	4.879819296
232138_at	6.764818537	7.390221435	6.702849497	7.885654876	8.099797898	7.974905293	7.165736569	7.153320076	7.251393294	6.378853389	8.653329393	8.868530321	8.13611393	9.023395944	9.05361416	9.175194414	8.378903487	8.325385962	8.279317755	7.794902805
232148_at	7.424351608	7.841636072	7.299526145	7.896626245	7.631992805	7.612870429	7.73549274	7.493772197	7.606470805	6.781234692	6.168293308	6.442635249	5.626482771	6.840472187	6.864771911	6.833774804	6.373851975	6.342481181	6.396502254	5.920642325
232210_at	9.126386237	9.109138966	9.125271531	9.822180063	9.73831717	9.589988402	9.469333641	9.544218161	9.51545713	8.762036374	7.360186927	8.070558241	7.960204179	8.043439635	8.127387925	8.11219123	8.351457295	8.397825087	8.300780437	7.05822018
232278_s_at	6.777400193	4.971956006	5.041304103	7.101430817	6.823240482	6.783722263	5.914773886	5.755113112	6.001249395	5.751164895	8.290488957	7.344376157	6.688137619	7.399141306	7.47898859	7.640971363	6.893877092	6.965193535	6.825520488	7.570454518
232316_at	7.726481846	7.611341234	7.270891934	7.88591509	7.753084179	7.732817975	8.037294434	7.932130072	8.028505629	7.183490018	6.219245748	6.638797593	6.541269445	6.676047455	6.663278633	6.571457611	6.944891362	7.063499206	7.003369089	6.210107753
232369_at	7.603944408	7.354366789	7.25749047	8.872507175	8.729100695	8.740923664	7.750999319	7.570347754	7.611408747	6.662614544	9.177506973	9.050118698	8.686989673	9.744366639	9.680913472	9.639262174	8.674995931	8.735185652	8.628341322	8.528526761
232383_at	5.774017885	4.746304084	4.570686124	4.984496555	5.728702176	5.995628663	6.707755808	6.572964617	6.681408459	4.680843224	4.636180045	3.969517718	4.154616028	4.263168771	4.583425697	4.175696605	4.726863095	4.749450327	4.617902183	4.231683448
232504_at	10.56790638	10.16385792	10.34287429	10.36659646	10.0839935	10.28256377	11.10165413	10.92042839	11.02499084	10.39458128	8.567120834	8.199840331	8.887020612	8.907721647	8.782547228	8.930313657	9.489595922	9.412263176	9.588360812	8.136766468
232614_at	8.059861736	8.305456767	7.842694766	9.181769064	8.912806717	8.731808024	8.811524861	8.849515107	8.776321451	7.404659562	6.218552866	7.059287606	6.910366567	7.253056837	7.089270371	7.140046571	7.4970394	7.617052975	7.438694663	5.344269195
232687_at	5.423524508	5.967210535	5.476893181	7.104677339	6.876604346	7.007286144	5.88484084	5.634423932	5.738694101	4.690371559	6.901046242	7.802109609	6.867077755	7.553969723	7.602045851	7.580894142	7.464319602	7.405435505	7.323945752	6.583902627
232721_at	4.939472455	5.368767136	5.367916286	5.53036987	5.631308065	5.172265521	5.191660914	4.996403702	5.426988554	5.501545689	5.994276839	6.874386568	6.732541406	6.262205027	6.124300834	6.464938066	6.412633765	6.532307603	6.75104736	6.086657377
232746_at	3.963984998	3.978784464	4.088722627	5.413120129	5.042814655	5.065044751	4.688545819	4.082184161	4.539795632	4.38288903	5.161036468	5.255326666	6.184728586	6.425303419	6.449427259	6.57778907	5.586884914	5.322384482	5.567086037	4.845277048
232914_s_at	9.238790725	8.740164322	8.219173748	9.074306328	8.850901162	8.756907259	8.397397287	8.368723271	8.379992936	8.735879475	10.66131954	10.30894027	9.891029815	9.580297408	9.394754762	9.423481639	9.52936494	9.470037153	9.567452607	10.30015447
232978_at	5.699670234	4.936210935	4.319479684	6.451035857	6.521756715	6.73413067	6.078717694	6.033809281	6.139923276	4.926449309	7.248920402	7.138327033	6.286792361	7.604433916	7.78488026	7.658084058	6.984507905	6.794004461	6.739747604	6.028443576
233127_at	6.573057453	5.88797802	5.347677971	7.135652182	7.141216522	7.121111154	7.075456279	7.185341162	6.897268371	5.755039794	4.721466504	5.477610185	3.385961946	5.601446431	5.84801494	5.921102587	5.356862378	5.342053259	5.417222831	4.077899682
233463_at	6.397112169	6.796507409	5.713883341	8.763550484	8.539267543	8.573643131	7.677046024	7.641693052	7.776105528	5.693310063	8.88970694	9.114044367	7.821204818	9.947542224	10.060066	9.950570893	9.021421736	8.970887365	8.97980919	8.191304677
233851_s_at	9.600483965	8.384440332	8.012607966	9.370166944	9.233584141	9.304070655	9.753515225	9.70078134	9.721591825	9.032395259	8.272330323	7.053175521	8.144731748	7.730807181	7.750284649	7.753056727	7.749696034	7.834316746	7.735097346	7.94427305
234041_at	6.515440326	6.412948508	5.857332518	7.405932227	7.03585709	7.310904455	6.489766324	6.340742926	6.562792092	5.815720144	5.534731036	5.523206599	4.333579422	6.021316787	6.121329514	5.94366679	4.950933952	5.202759456	4.619671172	5.47737041
234299_s_at	9.427602491	8.776405909	8.634500151	9.925992678	9.648332037	9.640462467	9.991200934	9.971445789	9.906373345	8.887292075	8.021728313	7.615822733	8.308927805	8.356680539	8.175421413	8.100059147	8.126616015	8.181839105	8.105436796	7.11989523
234306_s_at	9.942336895	10.24184635	10.17168781	8.991837928	8.951424742	8.784445593	9.981057093	10.07813102	10.04656578	9.784172742	7.425636083	6.543925843	6.463602433	6.90732508	6.79079976	6.964781049	7.629358231	7.591507395	7.520433115	7.218973761
234725_s_at	6.076894894	6.771121535	6.564624079	6.954861101	6.850961223	6.465768451	6.416195806	6.457502113	6.465768451	6.272389875	7.61387166	8.131147374	7.206576966	7.497861656	7.637176697	7.385481849	7.546419357	7.922721422	7.794737721	7.135917259
235022_at	9.806312844	9.251028127	9.498568319	9.406976177	9.488241651	9.391514046	9.556193519	9.584994565	9.579716174	9.560396591	8.00743089	7.924177116	8.195434438	8.29380145	8.111140704	8.348126108	8.352785395	8.34391777	8.265195512	7.223453282
235122_at	11.33533467	11.65353903	11.54150089	11.16348806	10.92831253	11.00735876	11.53184761	11.52809278	11.53538886	11.49511944	9.751947357	9.998257351	9.985703107	9.747465015	9.572416999	9.5543307	10.50563261	10.5853279	10.49738216	9.774680289
235241_at	7.482333279	7.30158259	6.576788171	7.723703302	7.694934439	7.707731996	7.662864487	7.4250983	7.376685876	7.288557513	8.541658544	8.839449906	8.388164165	8.476577221	8.425482152	8.514167221	8.574185114	8.587366338	8.483207873	7.862453299
235252_at	8.622158233	9.543438955	9.528433524	8.866470134	8.72752969	8.534504386	9.329273096	9.298952541	9.289479722	8.42934469	6.966018017	8.343121393	8.467436095	7.891356528	8.013306388	7.742734394	8.01070248	8.047472791	8.066965924	7.00304455
235296_at	7.766334274	7.753307955	7.139932616	7.8419593	7.827786134	7.787567559	8.15225324	8.043668985	8.194743348	6.872694762	6.456754047	6.692946338	6.671838947	6.940771541	6.738617932	6.711805808	7.142147523	7.205757336	7.081130096	5.581366368
235338_s_at	10.22069176	10.25376892	10.26988286	10.24178677	10.19598428	10.24963353	10.45608014	10.46107091	10.45047056	10.27828896	9.099259883	9.27644653	8.002134037	8.959669239	9.143179889	9.045615519	9.773179697	9.869099625	9.806464911	8.958667587
235339_at	11.05928749	10.51187187	10.45694912	11.26797784	11.01995748	11.03955381	11.29811696	11.27736149	11.28245032	10.58811794	9.834018153	9.951050479	8.432271176	9.852280654	9.85485431	9.912902049	10.41246878	10.36216125	10.45416574	9.01132559
235359_at	8.054592552	8.288117975	8.148066586	8.905369495	8.530620293	8.590986837	9.107412681	9.034483081	8.996409103	7.632964787	6.261651216	7.190113212	6.946984815	7.584089585	7.176005724	7.518980842	7.802581486	7.979004992	7.971793299	6.654474767
235380_at	5.019142712	4.357732808	4.326314101	5.289592652	5.490661775	5.512656061	5.047080257	4.91462065	4.793321223	5.058284857	5.880117565	6.516246929	5.443723523	6.433263974	6.839366097	6.672650985	6.355518497	6.155608703	6.228799869	5.815136505
235385_at	6.471113705	7.174644007	6.266706979	7.194010431	7.211211417	7.310906746	7.426277181	7.300076732	7.346256215	5.230871622	8.425783101	9.030350348	8.206949898	8.036929982	8.192618275	8.316851271	8.826059291	8.770432908	8.814934612	7.615985355
235513_at	8.239169916	8.100052134	7.777117248	8.094780063	7.874089771	7.757493537	8.163801567	8.333282933	8.209516451	7.382734685	6.942863477	7.471302955	6.581720433	7.157349369	6.97586879	6.989503886	7.227006658	7.246959146	7.323841085	5.566566637
235545_at	6.153548557	5.502320993	3.948299192	5.245398235	6.460745356	6.439022299	5.502233656	5.18966146	5.344340876	5.508542679	7.156948377	7.148498252	6.014287338	6.909213399	7.159047056	7.194338875	6.532388627	6.730130487	6.65901806	6.572733468
235591_at	5.578816179	5.436896844	5.442710557	6.570037056	5.973204189	6.088477441	7.775407901	7.830530648	7.622883987	4.926786271	3.422033918	3.69372117	4.12362423	3.983116384	3.963012656	3.639479587	5.669346736	5.733978803	5.510626858	3.505333186
235638_at	7.476181633	7.579274188	7.286446004	9.075974239	8.94491509	8.715297907	8.693048335	8.701545221	8.62628358	6.833338635	9.685342975	9.614222432	9.067477669	10.19141111	10.0145657	10.05483487	9.759226797	9.627185401	9.669606985	9.242298877
235678_at	7.730021616	7.698765697	7.058324649	7.726361496	7.543218946	7.515123157	8.216035446	8.185345001	8.062159821	7.263014678	6.338784706	6.200331209	6.076217873	6.656746642	6.465357973	6.357051142	6.905267104	7.13503096	6.978037706	5.75228916
235720_at	6.760877269	7.662745259	7.334142786	6.713637032	6.597609953	6.277322995	7.026193219	6.955327346	6.833677707	6.792236693	5.914166131	5.742873333	6.223118518	5.828613276	5.591301782	5.603131571	5.830368599	5.798973113	5.85348685	5.76637871
235735_at	7.182248037	7.802519686	7.528026714	7.708562643	7.610909842	7.641686712	6.702944392	6.564714967	6.570329986	6.599626304	8.770104815	8.725928903	7.776750632	8.530214887	8.235801978	8.356688177	8.14282856	8.222181846	8.005542631	8.48647787
235739_at	7.815524645	9.189609285	9.111749068	7.920699435	7.853581533	7.77013962	8.397397287	8.767638816	8.375867737	7.810841825	6.107987705	7.444583312	6.104856769	6.060645546	5.809438575	6.210867753	6.856297388	6.952720205	6.854463581	6.49100937
235800_at	5.570442187	6.293681948	5.892478426	5.727097131	6.300103664	6.376645079	5.69871617	5.835583586	5.777473871	5.454515131	6.516505018	7.731019994	6.822335868	6.921170927	7.012362082	6.959803991	7.064597112	7.226999132	6.908130999	6.388774169
235912_at	10.20236233	9.895201669	9.856219793	10.97019753	10.93152517	10.73803627	10.22296512	10.20273924	10.20745049	9.822644281	7.032985662	7.509792026	6.87291296	8.390331028	8.19295947	8.302337958	7.379694334	7.403642139	7.399541457	7.086658428
235971_at	6.487736701	5.995125962	5.615392194	6.933407797	6.675239178	6.733624047	6.586527288	6.504574982	6.591299263	5.564815511	7.432826628	7.37770098	7.759907019	7.163457553	7.235418226	7.189571197	7.574580958	7.631015589	7.542063816	6.820783917
236067_at	5.71368966	6.155812269	5.825638926	7.195323599	7.070940113	6.85496181	6.235797056	6.167337197	6.143289524	5.394136896	7.578604816	7.40946923	7.211794363	7.693037234	7.745634414	7.912614876	7.045249577	7.071508838	7.043540552	7.090294801
236099_at	10.30512558	10.17511566	10.24349172	9.520206123	9.726252632	9.565873855	10.64925093	10.67521641	10.65351364	9.988237569	7.527304127	7.202503561	6.341555104	7.356854583	7.254161476	7.307662138	8.382967719	8.357083971	8.419716536	7.095971439
236175_at	4.131418295	4.78611438	4.67210201	5.407583682	5.221938444	5.37528318	4.00941935	4.244926508	4.219767637	4.646752282	7.120976096	8.941471444	7.939799279	6.907290252	7.327471657	7.017726189	7.964449424	7.9408031	7.700472218	6.397857992
236191_at	8.353247242	7.203777618	6.909935047	8.719106204	8.529960889	8.613434894	8.281407706	8.190143078	8.317107419	7.318535586	9.981598244	9.19964565	8.891923337	9.860161425	9.702166489	9.736521367	9.089542573	9.091836179	9.197777617	9.441653757
236276_at	6.056000983	6.613382089	6.024091526	6.533469364	6.212448123	6.139694733	5.240016567	5.383978295	5.337977789	5.774007738	7.66562322	8.05330314	6.608581615	7.653541222	7.432959432	7.509568611	7.017169411	7.184471357	7.171711951	7.684801448
236417_at	7.412661089	8.333755696	8.223127693	8.031156493	7.745168503	7.697166787	7.944166628	7.810167144	7.994279493	6.800172104	6.342588378	7.327590604	6.141643035	6.761431664	6.870951081	6.579425556	6.278266031	6.318418122	6.177894672	5.997741432
236495_at	4.567276505	4.267739402	3.595571412	5.938643825	5.643022169	5.611469128	5.793322763	5.626924781	5.697603729	3.814942984	3.937912039	3.780069649	3.709706955	4.20278835	3.924427138	4.084224724	3.735159281	3.904588101	3.719752993	3.734651399
236506_at	10.0812812	10.21362215	10.12097181	10.17804812	10.0313975	9.959301029	10.08482228	10.0096114	10.11241171	9.938796459	8.900409111	8.739611721	8.918721456	9.111093543	8.867624412	8.995826627	9.187904092	9.274519202	9.280369011	8.805160289
236699_at	6.940269325	6.510261128	6.11634971	7.902493764	7.782133643	7.922799193	6.684972565	6.628124119	6.890186453	6.189473709	8.319298311	8.493644965	7.881862981	8.865942477	8.844973009	8.700735066	7.747626506	7.935360907	7.786327883	7.744323747
236875_at	5.943131889	5.382402168	4.994216481	6.544406965	6.217599545	6.220990668	6.653967762	6.200492621	6.313473888	5.476187865	4.373745281	4.934793939	5.068463723	4.73564894	4.487619469	4.857051655	5.042739495	4.569329945	5.040110512	3.908689803
236936_at	4.096637812	4.542684658	3.998065978	3.818472068	3.496627138	3.84062857	5.847473574	5.137618341	5.629954738	3.371750106	2.946922591	2.835675139	3.008047308	3.098445935	2.958231752	2.830682789	2.92962799	3.011951293	2.994387869	3.159809005
237145_at	4.829578501	4.525856724	3.886765317	5.734633486	5.560037933	5.084941745	5.725310271	5.657609233	5.38148427	4.670475768	5.614141767	6.398630346	5.056059571	6.147977119	6.28380172	6.480543777	6.635066216	6.248918585	6.840877551	5.416416028
237204_at	7.022744422	7.912620713	8.006666428	6.545510978	6.233022594	6.53131596	7.133197642	7.226410246	7.089326497	6.546423327	5.05817217	5.075195308	5.035151345	5.299538343	5.254712066	5.104122644	5.348424225	4.909068794	5.257833861	5.315655159
237318_at	5.784189349	6.328962646	6.273886705	6.649714696	6.441165489	6.321063235	5.882124658	5.888586666	5.824137157	5.472876671	6.931524468	7.496735102	7.206710955	7.550721727	7.366546792	7.403900431	6.653603926	6.746776957	6.822258737	6.90858734
237415_at	6.785395024	5.75519798	5.513710224	6.797164076	6.385380197	6.544854429	6.634352305	6.216925985	6.496799734	6.47988989	5.713847665	4.701686685	4.849526838	4.84791133	5.216975574	5.232132719	5.420948323	5.314279999	5.284175561	5.526149489
237460_x_at	5.70628877	5.134274598	4.915994726	6.072517825	5.979834838	6.063226022	6.853840077	6.679392338	6.876118132	5.181068997	4.521143363	4.515074481	4.470370627	4.576704042	4.471702935	4.487281753	5.535328464	5.399008491	5.431570657	4.858657145
237465_at	6.413127177	6.183590219	6.079932907	7.086495904	6.680611245	6.590977728	6.252664133	5.934105903	6.017793564	5.902349069	8.304532354	7.480371292	6.492504682	7.684071494	7.824913162	7.617231576	7.107948748	7.077711998	7.09371386	7.446734847
237718_at	8.508888755	8.258910679	7.999355978	8.296823458	8.02375616	8.131289206	7.542426725	7.632717854	7.566558422	8.719404897	7.452939635	5.988104336	5.577764149	6.716716731	6.711435933	6.551225537	6.8343748	6.831848826	6.818857326	8.190049914
237880_at	7.56363909	7.431312343	7.000989273	7.454016834	7.165486843	7.198130915	7.710556754	7.699746534	7.856948869	7.378252497	6.025877175	6.414150281	5.977019395	6.140429474	6.096950055	5.921441353	6.611329983	6.630916521	6.57856347	5.616537038
238018_at	9.838656175	9.430848397	9.5232902	9.860642784	9.698625362	9.685094808	8.865106381	8.800025466	8.797281886	9.36598153	5.328716171	5.398726615	3.426303613	6.220675376	6.41932647	6.298691989	4.824142939	5.147721946	4.839997662	4.59186098
238106_at	6.014364731	6.338230226	6.043494262	7.449517525	6.88641041	7.088005444	6.214971155	6.446827169	6.207851658	5.798243095	7.527074484	7.499410718	7.691437164	7.684589151	7.836863302	7.814833801	7.336015767	7.382722503	7.363359558	7.603213294
238342_at	8.694828569	9.19922715	8.938846985	9.138390365	8.973238761	8.883236633	9.291613371	9.272501831	9.322389617	8.08635823	7.833438501	8.338999829	7.540031533	8.069894033	8.009307555	8.064124674	7.92831688	8.004098022	7.967914748	7.064032561
238480_at	6.916218444	6.724058369	6.048476369	7.473955975	7.277844096	7.351945351	7.811727842	7.835025283	7.843815689	5.985134465	8.853296268	9.141520507	8.608773003	8.171692525	8.141759523	8.06483802	9.093140701	8.98878457	8.974833467	8.05254748
238496_at	9.983437621	9.715593416	9.607048151	9.681745425	9.752514396	9.656819925	10.05438232	10.06447903	9.920339741	9.769018807	8.618697967	8.339210143	7.788470905	8.717197176	8.788882937	8.804266733	8.827136796	8.743168673	8.871905313	8.385402921
238604_at	8.085811071	7.48077298	6.730817542	8.492683621	8.480708101	8.580579569	8.283805977	7.994271249	8.141236799	7.150230743	9.341073532	9.504100673	10.45586128	9.188809494	9.349531308	9.443532991	9.550940754	9.442077979	9.599193203	8.348091965
238684_at	8.733732684	7.361248805	7.397304584	9.039653478	8.915678694	8.633363658	8.552149271	8.621870812	8.516429563	8.007203158	7.075832003	7.254745056	5.559244573	7.596912041	7.436129296	7.551636204	7.539491798	7.539790342	7.623683676	6.581123121
238712_at	6.775398393	7.049456558	6.924436499	7.835036845	7.707283677	7.472020713	6.985703082	6.762107296	6.905725593	6.541564089	8.713424786	8.554923895	7.474600467	8.742788282	8.495079787	8.665999276	8.178459925	8.157058289	8.100782673	8.123447057
238731_at	6.979885273	7.23862004	6.964632439	7.132973623	6.910711124	6.907859844	7.236301224	7.210232322	7.146019562	6.600861689	5.488862483	5.867944713	4.62376704	5.78390505	5.896473755	5.607986443	6.201565897	6.352969616	6.215241044	5.240834865
238787_at	9.629794659	9.652633033	9.586442841	9.879866817	9.658977615	9.54482604	10.04656911	9.851150388	10.10848096	9.021895924	8.506149553	8.273969976	7.456207093	8.452180163	8.744314133	8.589346183	8.68766471	8.512484377	8.789946426	7.945019781
238845_at	4.887649977	5.277299197	4.637719778	5.447842539	5.114730062	4.550686512	4.779257918	4.918620545	4.442253221	4.491409715	6.442194104	6.570575725	4.877861987	5.837617313	6.068609822	5.651707281	6.086715582	6.089160434	5.933345545	5.920611852
238858_at	5.197959011	5.049147187	4.881394735	5.815579611	5.762732705	5.463852568	5.515442367	5.157531395	5.304106237	4.625356529	6.44364414	6.448998539	6.887447857	6.098732499	6.317847458	6.418678708	6.255270747	6.34480571	6.341853585	5.914169951
238890_at	8.8099238	9.151462442	8.874825135	9.584854772	9.44003282	9.288245744	8.882335915	9.003118707	8.87762877	8.226718607	7.871439109	8.262100699	6.854679132	8.429859055	8.442121964	8.410330856	7.603918297	7.581493083	7.584112306	6.934548071
239035_at	10.13456485	11.23118488	11.16916303	9.914432466	9.649889627	9.707263872	9.989018586	10.10191518	9.983757568	9.882820448	8.418062446	10.17434546	9.418220478	8.430390545	8.31576173	8.308486132	8.676167304	8.858651036	8.77870171	7.95631182
239328_at	6.248420355	5.950802109	5.862264217	7.241262006	7.194730002	7.321626522	6.541034192	6.202528852	6.493531996	6.303236508	8.207306757	7.422540116	6.559410674	7.872736781	8.013663489	7.913103585	8.182274688	8.200315369	8.086269169	7.890110477
239427_at	9.328629008	9.442888733	9.472965284	9.471035353	9.08334545	9.100636855	9.337818912	9.325868555	9.268426285	9.208575674	8.012917879	7.772914305	8.677577296	7.781997733	7.688398173	7.632636189	8.208893689	8.250701939	8.214371552	7.870389465
239448_at	8.16024859	8.427391121	8.069683732	8.737547278	8.60986269	8.581811449	7.848415168	7.921854453	8.027868441	7.384794854	5.855117982	6.923268029	4.821535362	7.082195174	6.758103371	6.798460745	6.170239737	6.199875217	6.091226142	4.748901384
239644_at	8.114001493	8.156834296	8.120814655	8.353670279	8.11444634	8.123727883	8.657265464	8.63853545	8.62053616	7.713103873	6.631432929	7.118791329	7.264970957	7.246490708	7.190007295	7.311712741	7.549252818	7.567033425	7.474848238	6.097975637
239691_at	7.971901492	7.75568183	7.671629843	8.010412618	7.931955366	7.859598284	8.539876769	8.556504637	8.676542409	7.588977686	6.050445859	5.855635402	5.306889328	6.046161021	5.924400999	5.957331871	6.876089272	6.831906925	6.887053306	5.186210541
239908_at	10.14883331	10.46912381	10.47248536	10.51051597	10.30938646	10.28300203	9.958676205	10.0321544	10.05160942	10.10961353	9.288615128	8.527578151	8.565300509	9.212777192	9.026946608	9.000943996	8.701500681	8.693488369	8.691077628	9.397727006
239914_at	5.628003276	5.544458114	4.942094868	5.953163154	5.931428964	6.111586211	6.286187147	6.177021504	6.105928488	5.451833468	4.448156639	4.391519651	4.428389744	4.660899017	4.690916597	4.559673078	4.749892372	4.835239842	4.767804651	4.243047715
239964_at	5.895253827	6.110549247	6.413099512	5.690675327	5.852064203	6.006449109	6.317892121	6.357422351	6.282515335	5.917326639	7.536517045	7.859116348	6.780101006	6.613785579	6.609844858	6.31853276	7.851845409	7.70085595	7.757579745	7.495863894
240052_at	5.512091041	5.842700188	5.471439193	7.323196625	6.92692906	6.887592034	6.019020476	5.822759085	5.675889991	5.285083194	7.552191889	7.576631467	6.981673027	7.797518058	7.831193963	7.826388941	6.910570747	6.774892791	6.942183255	7.045208899
240061_at	4.535837368	4.709623427	4.212241626	5.678415234	5.199539098	5.306253532	4.723245361	5.006562823	4.536210216	3.337561668	5.707530345	6.396055397	5.718448513	6.01973403	6.136422761	5.992886722	6.012605967	6.035900202	5.990206377	5.099878279
